ARB ID,Facility Name,Year,,Total_CO2,AEL,, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ,,Emissions ,Emissions , Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,,Emissions Data,Product Data,Verification Body,,City,State,Zip Code,Description,U.S.EPA/ARB Subparts,Industry Sector
101234,Macpherson Oil Company,2018,,"177,025",No,,"177,025",0,0,0,0,  ,"176,514",0,0,"176,514",511,,Positive,Positive,"Davenport Engineering, Inc.",,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
2112,Macquarie Energy LLC,2018,,"208,032",No,,0,0,0,0,"208,032",  ,0,0,"208,032","208,032",0,,Positive,N/A,"Trinity Consultants, Inc.",,Houston,TX,77002,221122 - Electric Power Distribution,EPE,Electricity Importer
104573,"MAG Energy Solutions, Inc. - EPE",2018,,"26,690",No,,0,0,0,0,"26,690",  ,0,0,"26,690","26,690",0,,Positive,N/A,"Carbon Verification Service, LLC",,Montreal,QC,H3A 3L4,221122 - Electric Power Distribution,EPE,Electricity Importer
101192,MAGTFTC MCAGCC Twentynine Palms,2018,,"56,845",No,,"56,845",0,0,0,0,  ,0,0,0,0,"56,845",,Positive,N/A,"First Environment, Inc.",,Twentynine Palms,CA,92278,928110 - National Security,C,Cogeneration
101687,"Malaga Power, LLC",2018,,"15,700",No,,"15,700",0,0,0,0,  ,"15,700",0,0,"15,700",0,,Positive,N/A,Locus Technologies,,Fresno,CA,93725,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100314,Malburg Generating Station,2018,,"214,482",No,,"214,482",0,0,0,0,  ,"214,482",0,0,"214,482",0,,Positive,N/A,"Trinity Consultants, Inc.",,Vernon,CA,90058,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100210,Mandalay Generating Station,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Oxnard,CA,93035,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
104676,"Mansfield Oil Company of Gainesville, Inc",2018,,"20,660",No,,0,0,"20,289",370,0,  ,0,0,0,0,"20,660",,N/A,N/A,,,Gainesville,GA,30501,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104463,Marin Clean Energy,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,San Rafael ,CA,94901,221122 - Electric Power Distribution,EPE,Electricity Importer
104169,Mariposa Energy LLC,2018,,"65,308",No,,"65,308",0,0,0,0,  ,"65,308",0,0,"65,308",0,,Positive,N/A,"Trinity Consultants, Inc.",,Byron,CA,94514,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101332,Martinez Cogen Limited Partnership,2018,,"374,608",No,,"374,608",0,0,0,0,  ,"374,595",0,0,"374,595",14,,Positive,N/A,Locus Technologies,,Martinez,CA,94553,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104384,"Maruchan, Inc. - Laguna Canyon",2018,,"20,820",No,,"20,820",0,0,0,0,  ,0,0,0,0,"20,820",,N/A,N/A,,,Irvine,CA,92618,"311824 - Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",C,Other Combustion Source
104633,Matchmaster Dyeing & Finishing,2018,,"24,529",No,,"24,529",0,0,0,0,  ,"24,529",0,0,"24,529",0,,Positive,N/A,"Trinity Consultants, Inc.",,Los Angeles,CA,90007,313310 - Textile and Fabric Finishing Mills,C,Other Combustion Source
104613,"Matsui Nursery, Inc.",2018,,"12,664",No,,"12,664",0,0,0,0,  ,0,0,0,0,"12,664",,N/A,N/A,,,Salinas,CA,93908,111422 - Floriculture Production,C,Other Combustion Source
100296,McKittrick Limited,2018,,"10,905",No,,"10,905",0,0,0,0,  ,"10,905",0,0,"10,905",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,McKittrick,CA,93251,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
3044,Merced Irrigation District (MeID),2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Merced,CA,95340,221122 - Electric Power Distribution,EPE,Electricity Importer
101665,"Merced Power, LLC, 95340",2018,,"92,508",No,,"1,811","90,697",0,0,0,  ,0,0,0,0,"92,508",,Positive,N/A,Analytical Environmental Services,,Merced,CA,95340,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100878,Metropolitan State Hospital,2018,,"4,290",No,,"4,290",0,0,0,0,  ,0,0,0,0,"4,290",,N/A,N/A,,,Norwalk,CA,90650,622210 - Psychiatric and Substance Abuse Hospitals,C,Other Combustion Source
2046,Metropolitan Water District of Southern California (MWD),2018,,"280,669",No,,0,0,0,0,"280,669",  ,0,0,"280,669","280,669",0,,Positive,N/A,"Cameron-Cole, LLC",,Los Angeles,CA,90012,221310 - Water Supply and Irrigation Systems,EPE,Electricity Importer
101703,"Midstream Energy Partners, USA, LLC",2018,,"843,504",No,,"31,646",0,"811,858",0,0,  ,"31,562","42,069",0,"73,631","769,873",,Positive,Positive,Locus Technologies,,Tupman,CA,93276,211112 - Natural Gas Liquid Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
101744,"Midway Peaking, LLC",2018,,"30,229",No,,"30,229",0,0,0,0,  ,"30,229",0,0,"30,229",0,,Positive,N/A,Locus Technologies,,Firebaugh,CA,93622,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100215,Midway-Sunset Cogeneration,2018,,"542,719",No,,"542,719",0,0,0,0,  ,"542,719",0,0,"542,719",0,,Positive,N/A,SCS Engineers,,Fellows,CA,93224,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104737,Milk Specialties Global,2018,,"12,961",No,,"12,961",0,0,0,0,  ,0,0,0,0,"12,961",,N/A,N/A,,,Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101297,MillerCoors USA LLC.,2018,,"24,342",No,,"20,633","3,709",0,0,0,  ,0,0,0,0,"24,342",,N/A,N/A,,,Irwindale,CA,91706,312120 - Breweries,C,Other Combustion Source
104397,Mira Loma Metal Container Corp,2018,,"10,882",No,,"10,882",0,0,0,0,  ,0,0,0,0,"10,882",,N/A,N/A,,,Mira Loma,CA,91752,332431 - Metal Can Manufacturing,C,Other Combustion Source
100036,Miramar - MM and Miramar Energy,2018,,"47,032",No,,261,"46,771",0,0,0,  ,0,0,0,0,"47,032",,Positive,N/A,Analytical Environmental Services,,San Diego,CA,92111,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104629,Mission Bell Winery ,2018,,"13,331",No,,"13,331",0,0,0,0,  ,0,0,0,0,"13,331",,N/A,N/A,,,Madera,CA,93637,312130 - Wineries,C,Other Combustion Source
104658,Mission Foods Corporation,2018,,"12,862",No,,"12,862",0,0,0,0,  ,0,0,0,0,"12,862",,N/A,N/A,,,Rancho Cucamonga,CA,91730,311830 - Tortilla Manufacturing,C,Other Combustion Source
101010,Mitsubishi Cement 2000,2018,,"1,178,862",No,,"1,126,212","52,650",0,0,0,  ,"1,126,212",0,0,"1,126,212","52,650",,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",,Lucerne Valley,CA,92356,327310 - Cement Manufacturing,"C,H",Cement Plant
101217,"Mizkan America, Inc.",2018,,"20,153",No,,"20,153",0,0,0,0,  ,"20,153",0,0,"20,153",0,,Positive,Positive,Locus Technologies,,Stockton,CA,95205,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
100088,MM Lopez Energy LLC,2018,,"10,723",No,,54,"10,669",0,0,0,  ,0,0,0,0,"10,723",,N/A,N/A,,,Lake View Terrace,CA,91342,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101711,MM Prima Deshecha Energy LLC,2018,,"27,337",No,,137,"27,199",0,0,0,  ,0,0,0,0,"27,337",,Positive,N/A,Analytical Environmental Services,,San Juan Capistrano,CA,92675,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100097,MM San Diego LLC - North City,2018,,"15,986",No,,122,"15,864",0,0,0,  ,0,0,0,0,"15,986",,N/A,N/A,,,San Diego,CA,92121,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100051,MM Tajiguas Energy LLC,2018,,"15,313",No,,77,"15,237",0,0,0,  ,0,0,0,0,"15,313",,N/A,N/A,,,Goleta,CA,93117,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101484,MM West Covina LLC,2018,,"39,687",No,,257,"39,430",0,0,0,  ,0,0,0,0,"39,687",,Positive,N/A,Analytical Environmental Services,,West Covina,CA,91792,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101209,MM Yolo Power LLC,2018,,"10,176",No,,51,"10,125",0,0,0,  ,0,0,0,0,"10,176",,N/A,N/A,,,Woodland,CA,95776,221119 - Other Electric Power Generation,C,In-State Electricity Generation
3045,Modesto Irrigation District (MID),2018,,"532,170",No,,0,0,0,0,"532,170",  ,0,0,"423,169","423,169","109,002",,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Modesto,CA,95354,221122 - Electric Power Distribution,EPE,Electricity Importer
101028,"Modesto Irrigation District (MID) - Woodland Generation Station, 95351",2018,,"223,956",No,,"223,956",0,0,0,0,  ,"223,956",0,0,"223,956",0,,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Modesto,CA,95351,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101359,"Modesto Irrigation District - Ripon Generation Station, 95366",2018,,"15,705",No,,"15,705",0,0,0,0,  ,"15,705",0,0,"15,705",0,,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Modesto,CA,95352,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
5019,Mojave Pipeline Operating Company (MPOC),2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Bakersfield,CA,93307,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
104726,Monterey Bay Community Power,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Monterey,CA,93940,221122 - Electric Power Distribution,EPE,Electricity Importer
101329,Monterey Regional Waste Management District,2018,,"13,084",No,,66,"13,018",0,0,0,  ,0,0,0,0,"13,084",,N/A,N/A,,,Monterey County,CA,93933,562212 - Solid Waste Landfill,C,In-State Electricity Generation
3046,Moreno Valley Utility (MVU),2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Moreno Valley,CA,92552,221122 - Electric Power Distribution,EPE,Electricity Importer
2369,Morgan Stanley Capital Group Inc. - EPE,2018,,"473,976",No,,0,0,0,0,"473,976",  ,0,0,"440,374","440,374","33,602",,Qualified Positive,N/A,Ramboll US Corporation,,New York,NY,10036,523110 - Investment Banking and Securities Dealing,EPE,Electricity Importer
101498,Morning Star Packing Company - Los Banos,2018,,"59,125",No,,"59,125",0,0,0,0,  ,"59,125",0,0,"59,125",0,,Positive,Positive,"Cameron-Cole, LLC",,Los Banos,CA,93635,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101536,Morning Star Packing Company - Williams,2018,,"103,496",No,,"103,496",0,0,0,0,  ,"103,496",0,0,"103,496",0,,Positive,Positive,"Cameron-Cole, LLC",,Williams,CA,95987,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104418,"Morton Salt, Inc.",2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Newark,CA,94560,311942 - Spice and Extract Manufacturing,C,Other Combustion Source
104322,MP Mine Operations LLC,2018,,138,No,,138,0,0,0,0,  ,0,0,0,0,138,,Positive,N/A,Ashworth Leininger Group,,Mountain Pass ,CA,92366,212299 - All Other Metal Ore Mining,C,Other Combustion Source
101228,Mt. Poso Cogeneration Company,2018,,"290,058",No,,"10,589","279,469",0,0,0,  ,0,0,0,0,"290,058",,Positive,N/A,Locus Technologies,,Bakersfield,CA,93308,221117 - Biomass Electric Power Generation,C,Cogeneration
104438,Musket Corporation,2018,,"326,963",No,,0,0,"54,226","272,737",0,  ,0,"54,226",0,"54,226","272,737",,Positive,N/A,SCS Engineers,,Houston,TX,77019,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),"MM,NN",Transportation Fuel Supplier
104097,Naftex Operating Company,2018,,"33,045",No,,"33,045",0,0,0,0,  ,"32,930",0,0,"32,930",115,,Positive,Positive,Locus Technologies,,Bakersfield,CA,93307,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104405,NASA Ames Research Center,2018,,"16,216",No,,"16,216",0,0,0,0,  ,0,0,0,0,"16,216",,N/A,N/A,,,Moffett Field,CA,94035,927110 - Space Research and Technology,C,Other Combustion Source
101314,National Cement Company - Lebec,2018,,"830,444",No,,"806,929","23,515",0,0,0,  ,"806,929",0,0,"806,929","23,515",,Positive,Positive,SCS Engineers,,Lebec,CA,93243,327310 - Cement Manufacturing,"C,H",Cement Plant
104408,Naval Air Station Lemoore,2018,,"9,642",No,,"9,642",0,0,0,0,  ,0,0,0,0,"9,642",,N/A,N/A,,,Lemoore,CA,93246,928110 - National Security,C,Other Combustion Source
104789,Naval Air Station North Island,2018,,"14,343",No,,"14,343",0,0,0,0,  ,0,0,0,0,"14,343",,N/A,N/A,,,San Diego,CA,92135-7088,928110 - National Security,C,Other Combustion Source
104214,Naval Air Weapons Station China Lake,2018,,"11,791",No,,"11,791",0,0,0,0,  ,0,0,0,0,"11,791",,N/A,N/A,,,China Lake,CA,93555-6108,928110 - National Security,C,Other Combustion Source
104035,Naval Medical Center - San Diego,2018,,"20,288",No,,"20,288",0,0,0,0,  ,0,0,0,0,"20,288",,N/A,N/A,,,San Diego,CA,92134,928110 - National Security,C,Other Combustion Source
104732,NCPA - CT1 Alameda,2018,,"8,218",No,,"8,218",0,0,0,0,  ,0,0,0,0,"8,218",,N/A,N/A,,,Alameda,CA,94501,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104551,"Nebraska Corn Processing, LLC",2018,,"14,054",No,,0,0,511,"13,543",0,  ,0,0,0,0,"14,054",,N/A,N/A,,,Cambridge,NE,69022,325193 - Ethyl Alcohol Manufacturing,MM,Transportation Fuel Supplier
104717,"Neste US, Inc.",2018,,"1,590,926",No,,0,0,"21,809","1,569,117",0,  ,0,0,0,0,"1,590,926",,Positive,N/A,"Trinity Consultants, Inc.",,Houston,TX,77056,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
2388,Nevada Power Company (dba NV Energy),2018,,"19,440",No,,0,0,0,0,"19,440",  ,0,0,"19,440","19,440",0,,Positive,N/A,SCS Engineers,,Las Vegas,NV,89146,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
101697,"New NGC, Inc - Long Beach",2018,,"34,855",No,,"34,855",0,0,0,0,  ,"34,855",0,0,"34,855",0,,Positive,Positive,SCS Engineers,,Long Beach,CA,90813,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104415,"New NGC, Inc - Richmond",2018,,"29,711",No,,"29,711",0,0,0,0,  ,"29,711",0,0,"29,711",0,,Positive,Positive,SCS Engineers,,Richmond,CA,94804,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
100195,"New-Indy Ontario, LLC Linerboard Mill",2018,,"228,781",No,,"228,781",0,0,0,0,  ,"228,781",0,0,"228,781",0,,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",,Ontario,CA,91761,322130 - Paperboard Mills,C,Other Combustion Source
101356,New-Indy Oxnard LLC,2018,,"117,993",No,,"117,993",0,0,0,0,  ,"117,993",0,0,"117,993",0,,Positive,Positive,SCS Engineers,,Oxnard,CA,90333,322130 - Paperboard Mills,C,Other Combustion Source
104136,Newark Pacific Paperboard,2018,,"24,941",No,,"24,941",0,0,0,0,  ,"24,941",0,0,"24,941",0,,Positive,Positive,Analytical Environmental Services,,Los Angeles,CA,90040,322130 - Paperboard Mills,C,Other Combustion Source
104611,"Newport Fab, LLC (DBA TowerJazz Semiconductor)",2018,,"11,502",No,,"11,502",0,0,0,0,  ,0,0,0,0,"11,502",,N/A,N/A,,,Newport Beach,CA,92660,334413 - Semiconductor and Related Device Manufacturing,C,Other Combustion Source
104225,"Nextera Energy Marketing, LLC",2018,,"125,507",No,,0,0,0,0,"125,507",  ,0,0,"8,053","8,053","117,454",,Positive,N/A,Ashworth Leininger Group,,Juno Beach,FL,33408,221122 - Electric Power Distribution,EPE,Electricity Importer
104420,"Nong Shim America, Inc.",2018,,"11,715",No,,"11,715",0,0,0,0,  ,0,0,0,0,"11,715",,N/A,N/A,,,Rancho Cucamonga,CA,91730,493190 - Other Warehousing and Storage,C,Other Combustion Source
104457,"Nor-Cal Beverage Company, Inc. - Anaheim",2018,,"13,523",No,,"13,523",0,0,0,0,  ,0,0,0,0,"13,523",,N/A,N/A,,,Anaheim,CA,92801,312111 - Soft Drink Manufacturing,C,Other Combustion Source
104323,North Baja Pipeline,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Ehrenberg,AZ,85334,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
2215,Northern California Power Agency (NCPA),2018,,"41,303",No,,0,0,0,0,"41,303",  ,0,0,"41,303","41,303",0,,Positive,N/A,"Cameron-Cole, LLC",,Roseville,CA,95678,221122 - Electric Power Distribution,EPE,Electricity Importer
101529,Northern California Power Agency - Geothermal Plant No. 1,2018,,"20,515",No,,"20,515",0,0,0,0,  ,0,0,0,0,"20,515",,Positive,N/A,"Cameron-Cole, LLC",,Middletown,CA,95461,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101530,Northern California Power Agency - Geothermal Plant No. 2,2018,,"23,801",No,,"23,801",0,0,0,0,  ,0,0,0,0,"23,801",,Positive,N/A,"Cameron-Cole, LLC",,Middletown,CA,95461,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101358,Northrop Grumman - Palmdale,2018,,"11,483",No,,"11,483",0,0,0,0,  ,0,0,0,0,"11,483",,N/A,N/A,,,Palmdale,CA,93550,336411 - Aircraft Manufacturing,C,Other Combustion Source
104227,Northrop Grumman Marine Systems - Sunnyvale,2018,,"16,461",No,,"16,461",0,0,0,0,  ,0,0,0,0,"16,461",,N/A,N/A,,,Sunnyvale,CA,94088,333611 - Turbine and Turbine Generator Set Units Manufacturing,C,Other Combustion Source
104324,Northrop Grumman Systems Corp. - Redondo Beach,2018,,"11,131",No,,"11,131",0,0,0,0,  ,0,0,0,0,"11,131",,N/A,N/A,,,Redondo Beach,CA,90278,336414 - Guided Missile and Space Vehicle Manufacturing,C,Other Combustion Source
100076,NOVE Power Plant,2018,,753,No,,4,749,0,0,0,  ,0,0,0,0,753,,N/A,N/A,,,Richmond,CA,94801,562212 - Solid Waste Landfill,C,In-State Electricity Generation
101135,NRG Energy - El Cajon,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,El Cajon,CA,97219,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100164,NRG Energy - El Segundo,2018,,"485,579",No,,"485,579",0,0,0,0,  ,"485,579",0,0,"485,579",0,,Positive,N/A,Ashworth Leininger Group,,El Segundo,CA,90245,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101534,NRG Energy - Encina,2018,,"233,881",No,,"233,881",0,0,0,0,  ,"233,878",0,0,"233,878",3,,Positive,N/A,Ashworth Leininger Group,,Carlsbad,CA,92008,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101408,NRG Energy - Kearny 2 and 3,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,San Diego,CA,92123,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100208,NRG Energy - Long Beach,2018,,"21,478",No,,"21,478",0,0,0,0,  ,"21,478",0,0,"21,478",0,,Positive,N/A,Ashworth Leininger Group,,Long Beach,CA,90802,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104217,"NRG, Marsh Landing Generating Station ",2018,,"139,464",No,,"139,464",0,0,0,0,  ,"139,464",0,0,"139,464",0,,Positive,N/A,Ashworth Leininger Group,,Antioch,CA,94509,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101500,Olam West Coast Inc - Williams,2018,,"36,828",No,,"36,828",0,0,0,0,  ,"36,828",0,0,"36,828",0,,Positive,Positive,SCS Engineers,,Williams,CA,95987,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101213,Olam West Coast Inc- Lemoore,2018,,"43,819",No,,"43,819",0,0,0,0,  ,"43,819",0,0,"43,819",0,,Positive,Positive,SCS Engineers,,Lemoore,CA,93245,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104069,"Olam West Coast, Inc. - Firebaugh",2018,,"30,366",No,,"30,366",0,0,0,0,  ,"30,366",0,0,"30,366",0,,Positive,Positive,SCS Engineers,,Firebaugh,CA,93622,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
101284,"Olam West Coast, Inc. - Gilroy",2018,,"35,317",No,,"35,317",0,0,0,0,  ,"35,317",0,0,"35,317",0,,Positive,Positive,SCS Engineers,,Gilroy,CA,95020,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
104378,"Olive View Medical Center, Los Angeles County Department of Health Services",2018,,"18,438",No,,"18,438",0,0,0,0,  ,0,0,0,0,"18,438",,N/A,N/A,,,Sylmar,CA,91342,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
100236,OLS Energy Chino,2018,,"18,703",No,,"18,703",0,0,0,0,  ,"18,703",0,0,"18,703",0,,Positive,N/A,"Lincus, Inc.",,Chino,CA,91710,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101745,Orange County Central Utility Facility,2018,,"36,406",No,,"36,406",0,0,0,0,  ,0,0,0,0,"36,406",,Positive,N/A,"Rincon Consultants, Inc.",,Santa Ana,CA,92703,921190 - Other General Government Support,C,Cogeneration
100255,Orange County Sanitation District - Plant 1,2018,,"26,802",No,,"3,577","23,225",0,0,0,  ,0,0,0,0,"26,802",,Positive,N/A,SCS Engineers,,Fountain Valley,CA,92708,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101280,Orange County Sanitation District - Plant 2,2018,,"31,352",No,,"2,956","28,396",0,0,0,  ,0,0,0,0,"31,352",,Positive,N/A,SCS Engineers,,Huntington Beach,CA,92646,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104053,Orange Grove Energy Center,2018,,"20,374",No,,"20,374",0,0,0,0,  ,"20,374",0,0,"20,374",0,,Positive,N/A,"Trinity Consultants, Inc.",,Pala,CA,92059,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104675,Orange Plant - R.J. Noble,2018,,"11,197",No,,"11,197",0,0,0,0,  ,0,0,0,0,"11,197",,N/A,N/A,,,Orange,CA,92865,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104495,"Ormat Nevada, Inc. / ORNI 18 North Brawley - Geothermal",2018,,"32,980",No,,"32,980",0,0,0,0,  ,0,0,0,0,"32,980",,Positive,N/A,Locus Technologies,,Brawley,CA,92227,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
100695,"Ormat Nevada, Inc./ GEM 2 & 3 - Geothermal",2018,,"12,419",No,,"12,419",0,0,0,0,  ,0,0,0,0,"12,419",,N/A,N/A,,,Holtville,CA,92250,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101357,Ormond Beach Generating Station,2018,,"119,927",No,,"119,927",0,0,0,0,  ,"119,927",0,0,"119,927",0,,Positive,N/A,Locus Technologies,,Oxnard,CA,93033,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100106,Otay Landfill Gas LLC,2018,,"22,351",No,,112,"22,239",0,0,0,  ,0,0,0,0,"22,351",,Positive,N/A,Analytical Environmental Services,,Chula Vista,CA,91911,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101154,"Owens Corning Insulating Systems, LLC Santa Clara",2018,,"17,193",No,,"17,193",0,0,0,0,  ,"17,193",0,0,"17,193",0,,Positive,Positive,"Davenport Engineering, Inc.",,Santa Clara,CA,95050,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
104778,"Owens Corning Roofing and Asphalt, LLC",2018,,"10,209",No,,"10,209",0,0,0,0,  ,0,0,0,0,"10,209",,N/A,N/A,,,Compton,CA,90222,324122 - Asphalt Shingle and Coating Materials Manufacturing,C,Other Combustion Source
101183,"Owens-Brockway Glass Container, Tracy",2018,,"86,234",No,,"86,234",0,0,0,0,  ,"86,234",0,0,"86,234",0,,Positive,Qualified Positive,Locus Technologies,,Tracy,CA,95377,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
101475,"Owens-Brockway Glass Container, Vernon",2018,,"58,408",No,,"58,408",0,0,0,0,  ,"58,408",0,0,"58,408",0,,Positive,Qualified Positive,Locus Technologies,,Vernon,CA,90058,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
104419,"PABCO Clay Products, LLC, dba Gladding McBean",2018,,"14,735",No,,"14,735",0,0,0,0,  ,0,0,0,0,"14,735",,N/A,N/A,,,Lincoln,CA,95648,327123 - Other Structural Clay Product Manufacturing,C,Other Combustion Source
104733,PABCO Gypsum Newark,2018,,"28,674",No,,"28,674",0,0,0,0,  ,"28,674",0,0,"28,674",0,,Positive,Positive,SCS Engineers,,Newark,CA,94536,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104383,PABCO Paper,2018,,"17,871",No,,"17,871",0,0,0,0,  ,0,0,0,0,"17,871",,N/A,N/A,,,Vernon,CA,90058,322121 - Paper (except Newsprint) Mills,C,Other Combustion Source
104616,Pacific Clay Products,2018,,"11,083",No,,"11,083",0,0,0,0,  ,0,0,0,0,"11,083",,N/A,N/A,,,Lake Elsionre,CA,92530,327120 - Clay Building Material and Refractories Manufacturing,C,Other Combustion Source
101674,Pacific Coast Energy Company LP,2018,,"34,993",No,,"34,993",0,0,0,0,  ,"34,871",0,0,"34,871",122,,Positive,Positive,"Rincon Consultants, Inc.",,Orcutt,CA,93455,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101207,Pacific Coast Producers,2018,,"34,835",No,,"34,835",0,0,0,0,  ,"34,835",0,0,"34,835",0,,Positive,Positive,"Trinity Consultants, Inc.",,Woodland,CA,95776,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104740,Pacific Continental Textiles,2018,,"7,558",No,,"7,558",0,0,0,0,  ,0,0,0,0,"7,558",,N/A,N/A,,,East Rancho Domininguez,CA,90221,333249 - Other Industrial Machinery Manufacturing,C,Other Combustion Source
104540,"Pacific Ethanol Madera, LLC",2018,,"40,212",No,,"40,212",0,0,0,0,  ,"40,212",0,0,"40,212",0,,Positive,N/A,"NSF Certification, LLC",,Madera,CA,93638,325193 - Ethyl Alcohol Manufacturing,C,Other Combustion Source
104048,"Pacific Ethanol Stockton, LLC",2018,,"63,015",No,,"63,015",0,0,0,0,  ,"63,015",0,0,"63,015",0,,Positive,N/A,"NSF Certification, LLC",,Stockton,CA,95206,325193 - Ethyl Alcohol Manufacturing,C,Other Combustion Source
