ARB ID,Facility Name,Year,,Total_CO2,AEL,, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ,,Emissions ,Emissions , Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,,Emissions Data,Product Data,Verification Body,,City,State,Zip Code,Description,U.S.EPA/ARB Subparts,Industry Sector
104573,"MAG Energy Solutions, Inc. - EPE",2017,,"12,033",No,,0,0,0,0,"12,033",  ,0,0,"12,033","12,033",0,,Positive,N/A,"Carbon Verification Service, LLC",,Montreal,QC,H3A 3L4,221122 - Electric Power Distribution,EPE,Electricity Importer
101192,MAGTFTC MCAGCC Twentynine Palms,2017,,"55,455",No,,"55,455",0,0,0,0,  ,0,0,0,0,"55,455",,Positive,N/A,"First Environment, Inc.",,Twentynine Palms,CA,92278,928110 - National Security,C,Cogeneration
101687,"Malaga Power, LLC",2017,,"12,125",No,,"12,125",0,0,0,0,  ,"12,125",0,0,"12,125",0,,Positive,N/A,Locus Technologies,,Fresno,CA,93725,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100314,Malburg Generating Station,2017,,"302,617",No,,"302,617",0,0,0,0,  ,"302,617",0,0,"302,617",0,,Positive,N/A,"Trinity Consultants, Inc.",,Vernon,CA,90058,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100210,Mandalay Generating Station,2017,,"96,713",No,,"96,713",0,0,0,0,  ,"96,713",0,0,"96,713",0,,Positive,N/A,Locus Technologies,,Oxnard,CA,93035,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
104676,"Mansfield Oil Company of Gainesville, Inc",2017,,"23,218",No,,0,0,"22,068","1,150",0,  ,0,0,0,0,"23,218",,N/A,N/A,,,Gainesville,GA,30501,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104463,Marin Clean Energy,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,San Rafael ,CA,94901,221122 - Electric Power Distribution,EPE,Electricity Importer
104169,Mariposa Energy LLC,2017,,"79,952",No,,"79,952",0,0,0,0,  ,"79,952",0,0,"79,952",0,,Positive,N/A,Ashworth Leininger Group,,Byron,CA,94514,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101332,Martinez Cogen Limited Partnership,2017,,"406,523",No,,"406,523",0,0,0,0,  ,"406,514",0,0,"406,514",9,,Positive,N/A,Locus Technologies,,Martinez,CA,94553,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104384,"Maruchan, Inc. - Laguna Canyon",2017,,"18,870",No,,"18,870",0,0,0,0,  ,0,0,0,0,"18,870",,N/A,N/A,,,Irvine,CA,92618,"311824 - Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",C,Other Combustion Source
104633,Matchmaster Dyeing & Finishing,2017,,"25,780",No,,"25,780",0,0,0,0,  ,"25,780",0,0,"25,780",0,,Positive,N/A,"Trinity Consultants, Inc.",,Los Angeles,CA,90007,313310 - Textile and Fabric Finishing Mills,C,Other Combustion Source
104613,"Matsui Nursery, Inc.",2017,,"13,814",No,,"13,814",0,0,0,0,  ,0,0,0,0,"13,814",,N/A,N/A,,,Salinas,CA,93908,111422 - Floriculture Production,C,Other Combustion Source
100296,McKittrick Limited,2017,,"11,319",No,,"11,319",0,0,0,0,  ,"11,319",0,0,"11,319",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,McKittrick,CA,93251,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
3044,Merced Irrigation District (MeID),2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Merced,CA,95340,221122 - Electric Power Distribution,EPE,Electricity Importer
101665,"Merced Power, LLC, 95340",2017,,"102,728",No,,"1,999","100,729",0,0,0,  ,0,0,0,0,"102,728",,Positive,N/A,Analytical Environmental Services,,Merced,CA,95340,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100878,Metropolitan State Hospital,2017,,"21,831",No,,"21,831",0,0,0,0,  ,"21,822",0,0,"21,822",9,,Positive,N/A,"Trinity Consultants, Inc.",,Norwalk,CA,90650,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
2046,Metropolitan Water District of Southern California (MWD),2017,,"116,766",No,,0,0,0,0,"116,766",  ,0,0,"116,766","116,766",0,,Positive,N/A,"Cameron-Cole, LLC",,Los Angeles,CA,90012,221310 - Water Supply and Irrigation Systems,EPE,Electricity Importer
101515,Mid-Set Cogeneration Facility,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Fellows,CA,93224,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101744,"Midway Peaking, LLC",2017,,"40,406",No,,"40,406",0,0,0,0,  ,"40,406",0,0,"40,406",0,,Positive,N/A,Locus Technologies,,Firebaugh,CA,93622,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100215,Midway-Sunset Cogeneration,2017,,"528,409",No,,"528,409",0,0,0,0,  ,"528,409",0,0,"528,409",0,,Positive,N/A,SCS Engineers,,Fellows,CA,93224,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104737,Milk Specialties Global,2017,,"12,300",No,,"12,300",0,0,0,0,  ,0,0,0,0,"12,300",,N/A,N/A,,,Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101297,MillerCoors USA LLC.,2017,,"24,228",No,,"20,790","3,438",0,0,0,  ,"20,790",0,0,"20,790","3,438",,Positive,Positive,SCS Engineers,,Irwindale,CA,91706,312120 - Breweries,C,Other Combustion Source
104397,Mira Loma Metal Container Corp,2017,,"10,292",No,,"10,292",0,0,0,0,  ,0,0,0,0,"10,292",,N/A,N/A,,,Mira Loma,CA,91752,332431 - Metal Can Manufacturing,C,Other Combustion Source
100036,Miramar - MM and Miramar Energy,2017,,"48,727",No,,248,"48,479",0,0,0,  ,0,0,0,0,"48,727",,Positive,N/A,Analytical Environmental Services,,San Diego,CA,92111,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104629,Mission Bell Winery ,2017,,"17,510",No,,"17,510",0,0,0,0,  ,0,0,0,0,"17,510",,N/A,N/A,,,Madera,CA,93637,312130 - Wineries,C,Other Combustion Source
104658,Mission Foods Corporation,2017,,"19,417",No,,"19,417",0,0,0,0,  ,0,0,0,0,"19,417",,N/A,N/A,,,Rancho Cucamonga,CA,91730,311830 - Tortilla Manufacturing,C,Other Combustion Source
101010,Mitsubishi Cement 2000,2017,,"1,258,740",No,,"1,215,502","43,238",0,0,0,  ,"1,215,502",0,0,"1,215,502","43,238",,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",,Lucerne Valley,CA,92356,327310 - Cement Manufacturing,"C,H",Cement Plant
101217,"Mizkan America, Inc.",2017,,"17,641",No,,"17,641",0,0,0,0,  ,"17,641",0,0,"17,641",0,,Positive,Positive,Locus Technologies,,Stockton,CA,95205,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
100088,MM Lopez Energy LLC,2017,,"11,632",No,,58,"11,574",0,0,0,  ,0,0,0,0,"11,632",,N/A,N/A,,,Lake View Terrace,CA,91342,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101711,MM Prima Deshecha Energy LLC,2017,,"28,307",No,,142,"28,165",0,0,0,  ,0,0,0,0,"28,307",,Positive,N/A,Analytical Environmental Services,,San Juan Capistrano,CA,92675,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100097,MM San Diego LLC - North City,2017,,"15,632",No,,78,"15,554",0,0,0,  ,0,0,0,0,"15,632",,N/A,N/A,,,San Diego,CA,92121,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100051,MM Tajiguas Energy LLC,2017,,"14,772",No,,74,"14,698",0,0,0,  ,0,0,0,0,"14,772",,N/A,N/A,,,Goleta,CA,93117,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101484,MM West Covina LLC,2017,,"42,005",No,,261,"41,744",0,0,0,  ,0,0,0,0,"42,005",,Positive,N/A,Analytical Environmental Services,,West Covina,CA,91792,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101209,MM Yolo Power LLC,2017,,"4,563",No,,23,"4,540",0,0,0,  ,0,0,0,0,"4,563",,N/A,N/A,,,Woodland,CA,95776,221119 - Other Electric Power Generation,C,In-State Electricity Generation
3045,Modesto Irrigation District (MID),2017,,"829,054",No,,0,0,0,0,"829,054",  ,0,0,"729,601","729,601","99,453",,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Modesto,CA,95354,221122 - Electric Power Distribution,EPE,Electricity Importer
101028,"Modesto Irrigation District (MID) - Woodland Generation Station, 95351",2017,,"186,309",No,,"186,309",0,0,0,0,  ,"186,309",0,0,"186,309",0,,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Modesto,CA,95351,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101359,"Modesto Irrigation District - Ripon Generation Station, 95366",2017,,"50,328",No,,"50,328",0,0,0,0,  ,"50,328",0,0,"50,328",0,,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Modesto,CA,95352,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
5019,Mojave Pipeline Operating Company (MPOC),2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Bakersfield,CA,93307,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
101329,Monterey Regional Waste Management District,2017,,"7,966",No,,40,"7,926",0,0,0,  ,0,0,0,0,"7,966",,N/A,N/A,,,Monterey County,CA,93933,562212 - Solid Waste Landfill,C,In-State Electricity Generation
3046,Moreno Valley Utility (MVU),2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Moreno Valley,CA,92552,221122 - Electric Power Distribution,EPE,Electricity Importer
2369,Morgan Stanley Capital Group Inc. - EPE,2017,,"357,956",No,,0,0,0,0,"357,956",  ,0,0,"343,069","343,069","14,887",,Qualified Positive,N/A,Ramboll US Corporation,,New York,NY,10036,523110 - Investment Banking and Securities Dealing,EPE,Electricity Importer
101498,Morning Star Packing Company - Los Banos,2017,,"51,333",No,,"51,333",0,0,0,0,  ,"51,333",0,0,"51,333",0,,Positive,Positive,"Cameron-Cole, LLC",,Los Banos,CA,93635,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101536,Morning Star Packing Company - Williams,2017,,"82,944",No,,"82,944",0,0,0,0,  ,"82,944",0,0,"82,944",0,,Positive,Positive,"Cameron-Cole, LLC",,Williams,CA,95987,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104418,"Morton Salt, Inc.",2017,,"3,585",No,,"3,585",0,0,0,0,  ,0,0,0,0,"3,585",,N/A,N/A,,,Newark,CA,94560,311942 - Spice and Extract Manufacturing,C,Other Combustion Source
104322,MP Mine Operations LLC,2017,,8,No,,8,0,0,0,0,  ,0,0,0,0,8,,Positive,N/A,Ashworth Leininger Group,,Mountain Pass ,CA,92366,212299 - All Other Metal Ore Mining,C,Other Combustion Source
101228,Mt. Poso Cogeneration Company,2017,,"290,350",No,,"12,062","278,288",0,0,0,  ,0,0,0,0,"290,350",,Positive,N/A,Locus Technologies,,Bakersfield,CA,93308,221117 - Biomass Electric Power Generation,C,Cogeneration
104438,Musket Corporation,2017,,"127,511",No,,0,0,107,"127,404",0,  ,0,107,0,107,"127,404",,Positive,N/A,Analytical Environmental Services,,Phoenix,AZ,85012,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104097,Naftex Operating Company,2017,,"30,687",No,,"30,687",0,0,0,0,  ,"30,543",0,0,"30,543",144,,Positive,Positive,Ashworth Leininger Group,,Bakersfield,CA,93307,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104405,NASA Ames Research Center,2017,,"14,933",No,,"14,933",0,0,0,0,  ,0,0,0,0,"14,933",,N/A,N/A,,,Moffett Field,CA,94035,927110 - Space Research and Technology,C,Other Combustion Source
101314,National Cement Company - Lebec,2017,,"722,466",No,,"697,445","25,021",0,0,0,  ,"697,445",0,0,"697,445","25,021",,Positive,Positive,SCS Engineers,,Lebec,CA,93243,327310 - Cement Manufacturing,"C,H",Cement Plant
104408,Naval Air Station Lemoore,2017,,"9,312",No,,"9,312",0,0,0,0,  ,0,0,0,0,"9,312",,N/A,N/A,,,Lemoore,CA,93246,928110 - National Security,C,Other Combustion Source
104214,Naval Air Weapons Station China Lake,2017,,"12,246",No,,"12,246",0,0,0,0,  ,0,0,0,0,"12,246",,N/A,N/A,,,China Lake,CA,93555-6108,928110 - National Security,C,Other Combustion Source
104035,Naval Medical Center - San Diego,2017,,"24,237",No,,"24,237",0,0,0,0,  ,0,0,0,0,"24,237",,N/A,N/A,,,San Diego,CA,92134,928110 - National Security,C,Other Combustion Source
104732,NCPA - CT1 Alameda,2017,,"11,423",No,,"11,423",0,0,0,0,  ,0,0,0,0,"11,423",,N/A,N/A,,,Alameda,CA,94501,221112 - Fossil Fuel Electric Power Generation,C,Other Combustion Source
104551,"Nebraska Corn Processing, LLC",2017,,"17,331",No,,0,0,631,"16,700",0,  ,0,0,0,0,"17,331",,N/A,N/A,,,Cambridge,NE,69022,325193 - Ethyl Alcohol Manufacturing,MM,Transportation Fuel Supplier
104717,"Neste US, Inc.",2017,,"1,033,083",No,,0,0,"14,884","1,018,199",0,  ,0,0,0,0,"1,033,083",,Positive,N/A,SCS Engineers,,Houston,TX,77056,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
2388,Nevada Power Company (dba NV Energy),2017,,"25,341",No,,0,0,0,0,"25,341",  ,0,0,"25,341","25,341",0,,Positive,N/A,Ashworth Leininger Group,,Las Vegas,NV,89146,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
101697,"New NGC, Inc - Long Beach",2017,,"30,289",No,,"30,289",0,0,0,0,  ,"30,289",0,0,"30,289",0,,Positive,Positive,SCS Engineers,,Long Beach,CA,90813,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104415,"New NGC, Inc - Richmond",2017,,"26,501",No,,"26,501",0,0,0,0,  ,"26,501",0,0,"26,501",0,,Positive,Positive,SCS Engineers,,Richmond,CA,94804,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
100195,"New-Indy Ontario, LLC Linerboard Mill",2017,,"227,756",No,,"227,756",0,0,0,0,  ,"227,756",0,0,"227,756",0,,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",,Ontario,CA,91761,322130 - Paperboard Mills,C,Other Combustion Source
101356,New-Indy Oxnard LLC,2017,,"119,526",No,,"119,526",0,0,0,0,  ,"119,526",0,0,"119,526",0,,Positive,Positive,SCS Engineers,,Oxnard,CA,90333,322130 - Paperboard Mills,C,Other Combustion Source
104136,Newark Pacific Paperboard (opt-in 2013),2017,,"24,530",No,,"24,530",0,0,0,0,  ,"24,530",0,0,"24,530",0,,Positive,Positive,Analytical Environmental Services,,Los Angeles,CA,90040,322130 - Paperboard Mills,C,Other Combustion Source
104611,"Newport Fab, LLC (DBA TowerJazz Semiconductor)",2017,,"11,026",No,,"11,026",0,0,0,0,  ,0,0,0,0,"11,026",,N/A,N/A,,,Newport Beach,CA,92660,334413 - Semiconductor and Related Device Manufacturing,C,Other Combustion Source
104225,"Nextera Energy Marketing, LLC",2017,,"97,543",No,,0,0,0,0,"97,543",  ,0,0,"12,041","12,041","85,502",,Positive,N/A,"First Environment, Inc.",,Juno Beach,FL,33408,221122 - Electric Power Distribution,EPE,Electricity Importer
101033,"NM Mid Valley Genco, LLC",2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Fontana,CA,92336,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104682,Noble Americas Corp. - Fuels,2017,,"345,345",Yes,,0,0,286,"345,059",0,  ,0,0,0,0,"345,345",,Adverse,N/A,SCS Engineers,,Stamford,CT,6902,523130 - Commodity Contracts Dealing,MM,Transportation Fuel Supplier
2500,Noble Americas Gas & Power Corp.,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Houston,TX,77046,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
104445,Noble Petro Inc,2017,,408,Yes,,0,0,384,25,0,  ,0,384,0,384,25,,Adverse,N/A,SCS Engineers,,Houston,TX,77042,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
104420,"Nong Shim America, Inc.",2017,,"10,694",No,,"10,694",0,0,0,0,  ,0,0,0,0,"10,694",,N/A,N/A,,,Rancho Cucamonga,CA,91730,493190 - Other Warehousing and Storage,C,Other Combustion Source
104457,"Nor-Cal Beverage Company, Inc. - Anaheim",2017,,"12,244",No,,"12,244",0,0,0,0,  ,0,0,0,0,"12,244",,N/A,N/A,,,Anaheim,CA,92801,312111 - Soft Drink Manufacturing,C,Other Combustion Source
104323,North Baja Pipeline,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Ehrenberg,AZ,85334,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
2215,Northern California Power Agency (NCPA),2017,,"13,165",No,,0,0,0,0,"13,165",  ,0,0,"13,165","13,165",0,,Positive,N/A,"Cameron-Cole, LLC",,Roseville,CA,95678,221122 - Electric Power Distribution,EPE,Electricity Importer
101529,Northern California Power Agency - Geothermal Plant No. 1,2017,,"19,299",No,,"19,299",0,0,0,0,  ,0,0,0,0,"19,299",,Positive,N/A,"Cameron-Cole, LLC",,Middletown,CA,95461,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101530,Northern California Power Agency - Geothermal Plant No. 2,2017,,"24,771",No,,"24,771",0,0,0,0,  ,0,0,0,0,"24,771",,Positive,N/A,"Cameron-Cole, LLC",,Middletown,CA,95461,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
104227,Northrop Grumman Marine Systems - Sunnyvale,2017,,"20,339",No,,"20,339",0,0,0,0,  ,0,0,0,0,"20,339",,N/A,N/A,,,Sunnyvale,CA,94088,333611 - Turbine and Turbine Generator Set Units Manufacturing,C,Other Combustion Source
104324,Northrop Grumman Systems Corp. - Redondo Beach,2017,,"11,980",No,,"11,980",0,0,0,0,  ,0,0,0,0,"11,980",,N/A,N/A,,,Redondo Beach,CA,90278,336414 - Guided Missile and Space Vehicle Manufacturing,C,Other Combustion Source
100076,NOVE Power Plant,2017,,"1,556",No,,8,"1,549",0,0,0,  ,0,0,0,0,"1,556",,N/A,N/A,,,Richmond,CA,94801,562212 - Solid Waste Landfill,C,In-State Electricity Generation
101135,NRG Energy - El Cajon,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,El Cajon,CA,97219,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100164,NRG Energy - El Segundo,2017,,"593,591",No,,"593,591",0,0,0,0,  ,"593,591",0,0,"593,591",0,,Positive,N/A,Ashworth Leininger Group,,El Segundo,CA,90245,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101534,NRG Energy - Encina,2017,,"340,995",No,,"340,995",0,0,0,0,  ,"340,991",0,0,"340,991",4,,Positive,N/A,Ashworth Leininger Group,,Carlsbad,CA,92008,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101408,NRG Energy - Kearny 2 and 3,2017,,"7,102",No,,"7,102",0,0,0,0,  ,0,0,0,0,"7,102",,N/A,N/A,,,San Diego,CA,92123,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100208,NRG Energy - Long Beach,2017,,"29,117",No,,"29,117",0,0,0,0,  ,"29,117",0,0,"29,117",0,,Positive,N/A,Ashworth Leininger Group,,Long Beach,CA,90802,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100270,NRG Energy - Miramar,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,San Diego,CA,92121,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101607,NRG Energy - San Francisco Thermal,2017,,"58,916",No,,"58,916",0,0,0,0,  ,0,0,0,0,"58,916",,Positive,N/A,Ashworth Leininger Group,,San Francisco,CA,94103,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
104217,"NRG, Marsh Landing Generating Station ",2017,,"109,348",No,,"109,348",0,0,0,0,  ,"109,348",0,0,"109,348",0,,Positive,N/A,Ashworth Leininger Group,,Antioch,CA,94509,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100891,Oildale Energy LLC,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101500,Olam West Coast Inc - Williams,2017,,"35,217",No,,"35,217",0,0,0,0,  ,"35,217",0,0,"35,217",0,,Positive,Positive,SCS Engineers,,Williams,CA,95987,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101213,Olam West Coast Inc- Lemoore,2017,,"30,515",No,,"30,515",0,0,0,0,  ,"30,515",0,0,"30,515",0,,Positive,Positive,SCS Engineers,,Lemoore,CA,93245,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104069,"Olam West Coast, Inc. - Firebaugh",2017,,"33,056",No,,"33,056",0,0,0,0,  ,"33,056",0,0,"33,056",0,,Positive,Positive,SCS Engineers,,Firebaugh,CA,93622,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
101284,"Olam West Coast, Inc. - Gilroy",2017,,"23,898",No,,"23,898",0,0,0,0,  ,0,0,0,0,"23,898",,Positive,Positive,SCS Engineers,,Gilroy,CA,95020,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
104378,"Olive View Medical Center, Los Angeles County Department of Health Services",2017,,"18,726",No,,"18,726",0,0,0,0,  ,0,0,0,0,"18,726",,N/A,N/A,,,Sylmar,CA,91342,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
100236,OLS Energy Chino,2017,,"100,895",No,,"100,895",0,0,0,0,  ,"100,895",0,0,"100,895",0,,Positive,N/A,"Lincus, Inc.",,Chino,CA,91710,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101745,Orange County Central Utility Facility,2017,,"36,469",No,,"36,469",0,0,0,0,  ,0,0,0,0,"36,469",,Positive,N/A,"Rincon Consultants, Inc.",,Santa Ana,CA,92703,921190 - Other General Government Support,C,Cogeneration
100255,Orange County Sanitation District - Plant 1,2017,,"26,279",No,,"2,936","23,343",0,0,0,  ,0,0,0,0,"26,279",,Positive,N/A,SCS Engineers,,Fountain Valley,CA,92708,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101280,Orange County Sanitation District - Plant 2,2017,,"33,095",No,,"2,485","30,610",0,0,0,  ,0,0,0,0,"33,095",,Positive,N/A,SCS Engineers,,Huntington Beach,CA,92646,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104053,Orange Grove Energy Center,2017,,"25,478",No,,"25,478",0,0,0,0,  ,"25,478",0,0,"25,478",0,,Positive,N/A,"Trinity Consultants, Inc.",,Pala,CA,92059,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104675,Orange Plant - R.J. Noble,2017,,"10,883",No,,"10,883",0,0,0,0,  ,0,0,0,0,"10,883",,N/A,N/A,,,Orange,CA,92865,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104495,"Ormat Nevada, Inc. / ORNI 18 North Brawley - Geothermal",2017,,"18,197",No,,"18,197",0,0,0,0,  ,0,0,0,0,"18,197",,N/A,N/A,,,Brawley,CA,92227,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
100695,"Ormat Nevada, Inc./ GEM 2 & 3 - Geothermal",2017,,"17,787",No,,"17,787",0,0,0,0,  ,0,0,0,0,"17,787",,N/A,N/A,,,Holtville,CA,92250,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101357,Ormond Beach Generating Station,2017,,"154,507",No,,"154,507",0,0,0,0,  ,"154,507",0,0,"154,507",0,,Positive,N/A,Locus Technologies,,Oxnard,CA,93033,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100106,Otay Landfill Gas LLC,2017,,"25,534",No,,128,"25,406",0,0,0,  ,0,0,0,0,"25,534",,Positive,N/A,Analytical Environmental Services,,Chula Vista,CA,91911,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101154,"Owens Corning Insulating Systems, LLC Santa Clara",2017,,"15,407",No,,"15,407",0,0,0,0,  ,0,0,0,0,"15,407",,Positive,Positive,"Davenport Engineering, Inc.",,Santa Clara,CA,95050,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
101183,"Owens-Brockway Glass Container, Tracy",2017,,"95,123",No,,"95,123",0,0,0,0,  ,"95,123",0,0,"95,123",0,,Positive,Positive,"TRC Solutions, Inc.",,Tracy,CA,95377,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
101475,"Owens-Brockway Glass Container, Vernon",2017,,"49,104",No,,"49,104",0,0,0,0,  ,"49,104",0,0,"49,104",0,,Positive,Positive,"TRC Solutions, Inc.",,Vernon,CA,90058,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
104419,"PABCO Clay Products, LLC, dba Gladding McBean",2017,,"13,263",No,,"13,263",0,0,0,0,  ,0,0,0,0,"13,263",,N/A,N/A,,,Lincoln,CA,95648,327123 - Other Structural Clay Product Manufacturing,C,Other Combustion Source
104733,PABCO Gypsum Newark,2017,,"18,678",No,,"18,678",0,0,0,0,  ,0,0,0,0,"18,678",,N/A,N/A,,,Newark,CA,94536,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104383,PABCO Paper,2017,,"18,127",No,,"18,127",0,0,0,0,  ,0,0,0,0,"18,127",,N/A,N/A,,,Vernon,CA,90058,322121 - Paper (except Newsprint) Mills,C,Other Combustion Source
104616,Pacific Clay Products,2017,,"14,328",No,,"14,328",0,0,0,0,  ,0,0,0,0,"14,328",,N/A,N/A,,,Lake Elsionre,CA,92530,327120 - Clay Building Material and Refractories Manufacturing,C,Other Combustion Source
101674,Pacific Coast Energy Company LP,2017,,"32,340",No,,"32,340",0,0,0,0,  ,"32,269",0,0,"32,269",71,,Positive,Positive,"Rincon Consultants, Inc.",,Orcutt,CA,93455,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101207,Pacific Coast Producers,2017,,"31,086",No,,"31,086",0,0,0,0,  ,"31,086",0,0,"31,086",0,,Positive,Positive,"Trinity Consultants, Inc.",,Woodland,CA,95776,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104740,Pacific Continental Textiles,2017,,"7,558",No,,"7,558",0,0,0,0,  ,0,0,0,0,"7,558",,N/A,N/A,,,East Rancho Dominguez,CA,90221,333249 - Other Industrial Machinery Manufacturing,C,Other Combustion Source
104540,"Pacific Ethanol Madera, LLC",2017,,"40,849",No,,"40,849",0,0,0,0,  ,"40,849",0,0,"40,849",0,,Positive,N/A,NSF International,,Madera,CA,93638,325193 - Ethyl Alcohol Manufacturing,C,Other Combustion Source
104048,"Pacific Ethanol Stockton, LLC",2017,,"59,109",No,,"59,109",0,0,0,0,  ,"59,109",0,0,"59,109",0,,Positive,N/A,NSF International,,Stockton,CA,95206,325193 - Ethyl Alcohol Manufacturing,C,Other Combustion Source
